customer_tweet_id,customer_text,reply_tweet_id,reply_text
1875143,@115888 none of my playlists are working when I press shuffle. Wyd?,1875142,"@559782 Hey, that's not cool! Can you tell us what device, operating system, and Spotify version you're using? We'll see what we can suggest /CH"
2497537,Wow! Thank you. I appreciate it. I thought I was going to have to catch you guys outside... of the courthouse when I sue you. Such a relief. https://t.co/2pZC4faDL4,2497536,"@712629 No worries! If you ever need us with anything else, just give us a... https://t.co/AUc7DGJpgF 🙂 /AR"
166645,"@SpotifyCares Strange, I pay 149 kronor every week, but I never get benefits!",166646,@154710 That's not cool. Can you DM us your account's username and email address? We'll take a look backstage /JI https://t.co/ldFdZRiNAt
2307190,@SpotifyCares Thank you x,2307191,"@669302 You're welcome! If you have any other questions, just let us know and we'll come running 🏃 /RE"
530902,"And @115888 continues to tell customers things that are not true: no chromecast in the Mac app, nothing changes. https://t.co/wnnGcI26Fh https://t.co/lCPzaJ6Au2",530901,@242963 Hi Ralph! Sorry for the confusion. Our guide here: https://t.co/MOUsSdBXnQ shows that it should let you cast using a phone or tablet as a remote. Hope this clears things up /MU
2517304,@117153 Trying to sign up with an email but after filling everything out the screen stays the same and the loading circle just keeps spinning. Then the verification box expires during the loading... I have tried refreshing and retrying 3 times now... #help,2517303,"@717070 Hey! We suggest using an incognito window, then heading to https://t.co/GdLO1Hvs9l so you can create an account. Hope this helps /JL"
1910252,@115888 How can I contact support in germany?,1910251,@569078 Hey there! You can contact German support here: https://t.co/3eGKIIGPzH. Let us know if there's anything else we can do for you /TF
1595439,@SpotifyCares amazing! thanks so much :),1595438,@490195 No worries! If you ever need anything else be sure to give us a... https://t.co/AUc7DGrNS5 🙂 /TY
144253,@8490 hi. My account was hacked and I've sent a mail to your support team on Wednesday. No response yet and locked out of account still. Any update?,144251,@148612 Hey there! Could you send us a DM with your account's email address? We'll take a look backstage /MA https://t.co/ldFdZRiNAt
1972436,@115888 someone having the same problems? Can’t activate family sharing - says we don’t live in the same house and WE DO! #hate #Spotify,1972435,"@584214 Hey, help's here! Can you DM us the email address of the account you're trying to add to Premium for Family? We'll check backstage /KM https://t.co/ldFdZRiNAt"
2011791,hey @115888 please bring back cmd+f search within a view. it was handy,2011790,"@594896 Hey Matthew! Can you let us know the device, operating system, and Spotify version you're using? We'll take a look backstage /RS"
825198,@SpotifyCares Wig thank you!,825200,"@316533 You're welcome! If you ever need us again, just give us a shout and we'll have... https://t.co/VIPGsgppgR 💚 /RI"
1265925,@SpotifyCares How do I make web links open in my app instead of the web player? Cannot find any settings options within the web player.,1265924,"@416431 Hey there! On the desktop app, just head to Settings &gt; Allow Spotify to be opened from the web, and toggle the switch. Hope this helps /JO"
1798076,https://t.co/Ksa5JJKJh7 Futura Grammy Winner.,1798075,"@540274 Hey! Our Curation team are independent &amp; use taste, data, research, and trends to create playlists, but we’ll pass on your suggestion /TB"
1593672,@115888 please bring the future of being able to see who follows your playlists back. I am vain and need to know who loves me,1593671,"@489786 Hey there, that'd be sweet! For now, you can vote for the idea and help make it happen here: https://t.co/rXH5HEx9hM /GK"
2139046,@115888 iPhone X update please,2342523,"@677558 Hey there, we’re working on it as we speak. Stay tuned! /SY"
554165,@SpotifyCares how can I chat or call you to sort out my account and payments? Thanks!,554164,"@249303 Hey Thomas, sorry for the delay! We can help you out here on Twitter, but you can also reach out to us to our Chat Support team at https://t.co/ZgU70TbP8M. If you prefer to continue here, just DM us your account's email address and we'll take a look backstage /RR https://t.co/ldFdZRiNAt"
508818,@SpotifyCares I cannot see anything! The screen turns black and the fans go off..ultimately the system shuts down!,508819,"@236862 Hmm, that's odd. In this case, we'd suggest that you do a clean reinstall. You can follow the steps here: https://t.co/vNY2SFlp5h. Let us know how it goes /LO"
1917882,@115888 @spotifycares,1917881,"@571191 Hi Ashley, help is here! Do you have an artist profile? Can you DM us your username or email address? We'll check backstage /HC https://t.co/ldFdZRiNAt"
1969271,"@SpotifyCares Hi I have a Spotify acc for years cant access my account now, going round in circles trying support pages no help",1969270,"@583416 Hey there, help's here! Can you DM us your account's username and email address? We'll take a look backstage /MQ https://t.co/ldFdZRiNAt"
1805150,"@SpotifyCares hi, I want to send an invitation to my family with my prem' fam' account, it doesnt work when he click on her for activation",1805149,"@522636 Hey Christy, help's here! Could you shoot us a DM with the usernames and email addresses for both accounts? We'll take a look backstage /VK https://t.co/ldFdZRiNAt"
2301120,@SpotifyCares It's also when I open new apps it pauses the Spotify songs,2301119,@667852 Thanks for letting us know. Try restarting your device by holding the Sleep/Wake + Volume Down buttons for 10 seconds. Does that help? /CB
206600,@115888 can I download albums to hear offline at the computer or this is available only to playlists?,206599,@164933 Hey there! You'll need to put the tracks in a playlist to set them offline. More info here: https://t.co/1z13MJsB33 /NQ
2183149,@SpotifyCares as soon as I have access to my machine I'll try to trace the bug. I'm on iOS 11.1. Can replicate on 11.2b2.,2183148,@639501 Hi there! Can you also let us know the model of your iPhone and the Spotify version you're rocking? We'll see what we can suggest /JM
1548442,@115940 @115888 @SpotifyCares I was told to tag you here for some clarification? Could you help?,2211040,@479354 Hey there! Can you DM us your account's email address or username? We'll take a look backstage /RH https://t.co/ldFdZRiNAt
2203790,@SpotifyCares can some1 tell me why im getting kicked out of my spotify,2203789,@644389 Hey there! We've just sent you a DM 🙂 /DF
40657,@SpotifyCares But can I put my account number in so my payment can still comes out,40656,"@124926 Currently, not directly through Spotify. However, can you DM us your account's username and email address? We'll see what we can suggest /TY"
2913866,"Hi, i am having problems with signing in my familymembers on my familyaccount. It keeps saying (undefined - Oops something went wrong, please try again.) I have now tried my last 3 known adresses, to see if it works, but nothing helps. What to do? @spotifyCares",2913865,"@806622 Hey Chris, help's here! Could you DM us your account's username or email address? We'll take a look backstage /GU https://t.co/ldFdZRiNAt"
1498746,"@SpotifyCares I upgraded to family and I am paying £15 straight from my account, but still paying £10 for premium via my O2!!?",1498745,@467987 Hey Rick! Help's here. Can you DM us your account's email address? We'll check under the hood /KT https://t.co/ldFdZRiNAt
1487206,Okay so when is @115888 gunna put @17050 new album????,1487205,@465408 Hey there! Can you DM us your account's email address? We'll take a look /RB https://t.co/ldFdZRiNAt
2950138,@SpotifyCares samsung galaxy s6,2950136,@814721 Got it. Best thing to try here is a reinstall. Just follow the steps at https://t.co/PDA2aKzC6Q. Let us know if the issue persists /TF
2251467,WHY ISNT REPUTATION ON SPOTIFY?!?! @115888,2251466,"@655891 Hi! Taylor Swift's 'Reputation' isn't available to stream just yet – stay tuned! For now, check out the singles: https://t.co/3h0TnPWP0c /NH"
1734628,Will reputation REALLT not be on Spotify?????,1734626,@523814 Hi! We'd love to have it on Spotify! Hopefully we will in the future. Check this out: https://t.co/MEjmIRL2eB /RE
2110113,@622507 Hey Sydney! There's currently a 10k limit in Your Music (Songs + Albums + Artists). More info here: https://t.co/59ABtm5Ftl /GU,2110114,@622507 1. We understand. Check out the official idea and vote to let our devs know it's something you'd like: https://t.co/8OOl8B2i69. In the...
486956,@SpotifyCares Just received an email offering a years premium for £99. When I click the link it says I can't have it. Why?,486955,"@230874 Hey Max, help's here! Could you send us a DM with your account's username or email address? We'll take a look backstage 🔍 /DB https://t.co/ldFdZRiNAt"
404209,@115888 Why should my listening activity automatically be public? It's ridiculous. Tell me why I shouldn't cancel premium?,404208,"@211675 Hi there! We're sorry you feel that way. Don't worry, we'll make sure to pass your feedback onto the right team /DV"
2442925,@SpotifyCares is there no deliverance for the lemonheads,2442926,"@700528 Hey, that's not cool! No worries, we'll follow this up with our Content team. If you ever need us again, you know where to find us /FJ"
187783,@SpotifyCares It’s almost as though the app is turning down the output gain on the headphone amplifier,187785,@160067 Can you DM us your account's username or email address? We'll take a look backstage /CM https://t.co/ldFdZRiNAt
508868,@115888 @SpotifyCares ^,508867,@236879 Hey Lilian! Can you send us your account's email address or username via DM? We'll take a look backstage /JE https://t.co/ldFdZRiNAt
2904464,@SpotifyCares Spotify is the only streaming app I have... and it started hapening when i installed spotify! 🙁,2904465,"@144799 Can you try installing and testing any other music apps, and see if notifications interrupt the playback on them? Let us know how it plays out /LM"
2438707,@125633 this wasnt scheduled to drop until Friday Nov 17th - whats up?  @95039 they're doing us dirty on this one https://t.co/HKOuF0pJeS,2438706,@699496 Hey! Could you drop us a DM with your username or email address so we can check some things backstage? /I https://t.co/ldFdZRiNAt
2914433,@SpotifyCares  https://t.co/xxk4LOoy04,2914435,"@423347 If you notice something's out of place, just give us shout and we'll come running 🏃 /YM"
1465758,@115888 how long until you’re updated for the iPhone X screen? why is it taking so long,1465757,"@460212 Hey there! We don't have any info to share on this right now, but our developers are looking into this. We'll keep everyone updated 🙂 /CH"
1790510,@SpotifyCares suggestion!! A clean switch! That I can turn on and it turns the playlist clean for when I’m around children 🙌🏽🙌🏽,1790509,"@537846 Hey Izzy! We hear you. To help make it happen, we’d recommend showing your support for the idea here: https://t.co/CdI1SY9KZE /GU"
2190821,@115888 just had two songs that have radio people speak through the last minute of them. Can you update them?,2190818,@641308 Hi Edd! Can you send us the song links for both songs? We'll check things out backstage /HR
2293024,@115888 @117168 help here.,2293022,"@301823 Hey Gilberto, we're here to help! Does logging out &gt; restarting the device &gt; logging back in help? Keep us posted /TB"
669328,@SpotifyCares Can you fix the issue where my music stops playing when I open Twitter or Snapchat... 🙃,669326,@279616 Hey Kiersten! Can you let us know which device/OS and Spotify version you're using? Is this happening even though you're just browsing through your Twitter or Snapchat feed? /YM
2982089,"@115888 You guys should add some of @150310's songs from her new album ""Warmer in the Winter"" to your Christmas playlists!",2982088,"@822482 Hey there! Thanks for the feedback. Our Curation team are independent &amp; use taste, data, research, and trends to create playlists, but we’ll pass on your suggestion / /NQ"
1882665,Hey @115888 can you make this happen? Because seriously this girl could use some help #foreveraspinster https://t.co/CIAE9333C6,1882664,"@561831 Hey Monisha, what a romantic idea! Suggest it in our Community at https://t.co/rtDvYZOF32 and get support from other users 💚 /TB"
2842925,@SpotifyCares Hello. Spotify with premium account doesn't work without VPN :(,2842924,@790950 Hi there! Can you DM us your username or email address? Could you also tell us where you're currently located? We'll see what we can suggest /NH https://t.co/ldFdZRiNAt
2762817,@772899 Hey Jeroen! Your Discover Weekly should improve as it gets to know you. Keep adding your fav tracks to Your Library/playlists 🙂 /RS,2762818,@772899 Thanks for the feedback – we appreciate it! We’ll get this passed onto the right team /RS
371253,@SpotifyCares I haven't been able to login to my account?! And I haven't received an email to reset password.. HELP PLEASE,371252,@203919 Hey Neeka! Could you send us a DM with your account's email address or username? We'll take a look backstage /FR
965418,"@SpotifyCares 2/2: really frustrating such a large company doesn’t have phone number for support. Want immediate help, not waiting 4 tweets",965417,@349086 Hi! Sorry to hear you feel that way. We've just sent you a DM. Let's carry on chatting there /RA
1475983,@SpotifyCares Brill thanks very much,1475982,@414465 You're welcome! Let us know if ever you need us again 😁 /NS
1131543,"@SpotifyCares If I then press the volume button I get a completely random list of items that do include(some of?)the queue,but with other stuff first.????",1131544,"@386660 2: On a different note, can you send us a screenshot of what you see when you press the volume button? We'll take a look /NY"
1990577,"@SpotifyCares I can’t DM you currently, there’s no option to.",1990579,@589100 You can DM us through the following link and we'll keep chatting there. We'll look out for your reply /GU https://t.co/ldFdZRiNAt
2779510,"@SpotifyCares Hi Spotify, I am having trouble changing my Spotify email although my Facebook email is updated. Please advise how I could proceed on, thanks!",2779509,"@776370 Hi, we've replied to your DM! We'll carry on helping there 🙂 /BX"
2219846,Can I upload my own music to @SpotifyCares if it's not in their catalog?,2219844,@189197 You'll need to reach out to a distributor/aggregator to get your music on Spotify. More info at https://t.co/aDf2KFsYWZ. Hope this helps! /DB
1689807,"@SpotifyCares my library of songs disappeared, but albums still show up. Android 7 on HTC 10. Didn't hit the 10,000 limit and not wrong acct https://t.co/lkn12nurbM",1689806,"@513024 Hey, that's not cool! Can you still see your playlists using any other devices? We'd suggest logging in to different ones to make sure /JE"
203097,@115888 @116130 @SpotifyCares Any reason why this keeps happening? I have refreshed the page! https://t.co/jw3U3Bmlso,203096,"@164060 Hey Nick, that's not cool! Can you try using a private or incognito window to see if that helps? Let us know how it goes /JE"
664582,"@SpotifyCares No error. The captcha just times out after 30 sec or so. (Tried now on Edge, IE and Firefox) https://t.co/H6ON9bD59p",664580,@278383 Have you tried using a private/incognito window? We might have some luck with this one. Any better? /JP
2084668,@SpotifyCares Um fix your problem.  How about that.,2084667,@616505 We'd love to help out. Can you tell us what's happening exactly? /LO
2645726,@SpotifyCares help! My Family account isn’t working and I got charged for premium AND the family account in October. But why☹️,2645725,"@746459 Hi Kelly, help's here! Can you DM us your account's email address or username? We'll take a look backstage /GT https://t.co/ldFdZRiNAt"
2264779,Today I tried to cancel my @115888 Premium and I didn't even last 2 hours before I re-joined...,2264778,@659250 Woohoo! That's awesome. We welcome you back... https://t.co/ivXragbn16 /MG https://t.co/ldFdZRiNAt
2059043,I want to know... are the playlist’s proceeds benefiting Puerto Rico in any way? @115888 @126761 @SpotifyCares ? https://t.co/vp3fCj4Jgc,2059042,"@581923 We will make a contribution, on behalf of the followers, to the Hispanic Federation UNIDOS Disaster Relief Fund: https://t.co/t050cFpW4Z /I"
2166342,Its not fair that @115888 Isnt avail in me country .,2166341,@635805 Hey there! We're launching regularly in countries around the world. Be sure to add your email at https://t.co/X8DVSX9QgM /MA
160539,I need twice's songs on spotify more than anything they're nowhere to be found except lq youtube and expensive itunes lol,160538,"@152976 Hey there! We’d love to have everything available, but we have some info about content here: https://t.co/0i8GpimuDa 🙂 /NG"
2387455,@SpotifyCares I worked it out. I accidentally misspelled the name of the road. How can I change it ?,2387457,@687969 Can you fire over your account's email address via DM? We'll see what we can suggest /PL
2165454,@115888 Is there any possible way that a HUGE fan like me simply get a follow from you it would truly mean the world to me! 🙂,2165452,@164399 Thanks for the love! We just did 💚 /AY
228103,@SpotifyCares give me it for free or i’m going to apple music,228105,"@170386 We wish we could do it, but our hands are tied. In any case, feel free to tweet us if there's anything else /GK"
1780097,@115888 Is there a feature where I can see what new releases artists I follow have published. Kind of like a timeline?,1780096,"@534822 Hey there, this sounds like a great idea! Suggest it in our Community at https://t.co/rtDvYZOF32 and get support from other users /TF"
526685,@SpotifyCares Please email me at __email__,526684,"@241893 Hey! We have support via email at https://t.co/ZgU70SUdKc, but we're happy to help you out here on Twitter. We'd recommend deleting your tweet for security as it contains your personal info. Can you DM it to us instead? We'll take a look backstage /KM https://t.co/ldFdZR1cbT"
2321307,Okay but who was in charge of remastering The Beatles on Spotify bc you can’t even hear vocals on half of the songs @115888,2321306,"@672686 Hey Kate! We don't have specific info on that. What device, operating system, and Spotify version are you using? We'll check backstage /JE"
2072408,When is Witness by @34654 going to be back on @115888? It’s easily their best album.,2072407,@154201 Hey Rachel! We’ll have it available to you as soon as it’s available to us again. More info about this at https://t.co/0i8GpimuDa 🙂 /GN
1764682,@SpotifyCares I use Android 7.0 and it's a PC version. PC says 1.0.66.478.g1296534d don't know what that means.,1764684,@530826 2: device at a time. We have some helpful info here: https://t.co/V59Km8sjit /AG
1279193,"@SpotifyCares @419334 Don't boycott Selena again. This is a lack of respect with Selena, Marshmello and the fandoms. Please solve this problem. https://t.co/tMDlAnhEkY",1279192,"@419333 Hey there! Currently, the video is only available in the US, but you can enjoy the single here: https://t.co/X12n35rbfx /JP"
1698015,@115888 All songs keep cutting in and out. Updated app and still happening. Only happening to audio from spotify. Please look into this.,1698013,"@515019 Hey, help's arrived! Can you tell us what device, operating system, and Spotify version you're using? We'll see what we can suggest /CH"
598525,I'm running windows 7 and I'm not sure what the version is but in the update folder of the local appdata it says 1.0.69.323 https://t.co/c9O5W1vqkg,598524,@259954 Thanks for the info. Can you try another reinstallation with the exact steps here: https://t.co/PDA2aKzC6Q? Let us know how it goes /PB
2306948,@115888 i️ don’t pay $15 a month for your bitchasses to delete my shit once a month y’all needa figure ur shit out,2306947,@669238 Hey! Sorry to hear you feel that way. Check out the steps under “Downloads unexpectedly removed” at https://t.co/38J7tF47d5 /JS
1234883,Gimana caranya switch dari trial premium ke premium yah? @118266,1234882,@409641 Hey there! We don't have Indonesian support via Twitter. We've also sent a DM your way /PB
1945219,@SpotifyCares iOS 11.0.3/Spotify V:8.4.24.506 - just did it again on my drive to work :(,1945221,"@578217 Don't worry, we'll try to help you figure this out. Could you restart your phone to see if it'll make it work? /CX"
2608271,@SpotifyCares THANK YOU,2608270,"@737783 No trouble at all! If you need anything else, just pop a message over. We're here around the clock 🙂 /BH"
1365050,@SpotifyCares Hello Spotify! Any update on this?,1365051,"@437810 Our team are still on the case. Don't worry, we'll give them another nudge.Be sure to keep your app updated /PB"
2539074,"@SpotifyCares Cheers for the reply guys and awesome please do pass it on, spend so much time putting regularly updated playlists to top and seems like a fairly simple feature to add :)",2539076,@722104 Thanks for sharing your thoughts. We're passing on all feedback to our tech folks so they can look into the idea. Have a... https://t.co/FQulrDtFky /AY
2114202,The Amps album was taken off @115888. What's the Deal?,2114200,@623338 Hi Chris! Can you tell us what album is missing? We'll take a look /NH
111997,@SpotifyCares Done ✅ thank u 😁,111999,"@140875 You're welcome! Just to check, is everything sorted now? Keep us in the loop /GU"
2311075,@115888 Your Xbox app is broken.,2311073,@670263 Hey there! What's happening exactly? Are you getting any error messages while using the app? We'll see what we can suggest /NQ
1675773,UPDATE IPHONE X @115888 @SpotifyCares,1675771,@509808 Hey there! Can you tell us more about what's happening? What iOS and Spotify versions are you using? /AY
2307208,"Please @115888 make @135616 stop popping up every time I open the app! It’s very annoying and I really don’t like using Waze. It looks like a video game for a 4 year old kid, thanks! #spotify #waze",2307207,@669308 Hey there! Could you try going to Settings &gt; Social &gt; turn off Waze integration? Let us know how it goes /DF
1698030,@115888 you really need to fuck off with this shit. Why can't we customise the app home screen?! https://t.co/Lzb6I6CWRQ,1698029,"@286771 Hey Christopher! We appreciate your feedback, and we'll be sure to let the right folks know it's a feature you'd like to see /RA"
2427711,@115888 Your desktop application is (putting it mildly) terrible!,2427710,@697065 Hey Chikere! What's happening exactly? Let us know - we'll lend a hand /SY
2076240,Had to cancel my debit card so @SpotifyCares @115888 stop stealing from me. What a nightmare this company is to deal with #whataripoff,2076237,@316987 Hi again Dave! We're here to help you. We've just asked for some more info over DM for us to begin. Let's continue chatting there /T
2691966,@116130 Is it possible to tailor the adverts I have to listen to? Today all I heard were ones for Sky betting. I detest betting. After a few albums I had to switch off. Couldn't take it any more.,2691964,@122049 Hi there! Thanks for your feedback - we'll pass it on to the right team. Give us a shout if you have questions /XF
1897066,"@SpotifyCares yo guys, having some annoying issues logging in and my artist name still hasn't been fixed. Can I get someone on the phone?",1897065,@565413 Hi Tyler! Can you DM us your account's email address and artist URI? Just tap the three dots &gt; Share &gt; Copy Link. We'll check backstage /AU https://t.co/ldFdZRiNAt
149359,Dear @115888 I’d really appreciate if you will also release the #MicDropRemix without Desiigner. Kthanks.,149358,"@150033 Hey! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: https://t.co/0i8GpimuDa. Let us know if you have any other questions /NY"
452073,".@115888 quit fucking around and drop the new glassjaw already, i'm in lizard squad i'll tango down u",452072,"@222225 Hey! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: https://t.co/1dgftcFtzc /RH"
1516301,@115888 pls update for the iPhone x 😭,1516299,"@471808 Hi there! We're sorry you feel that way. We appreciate your feedback, and we'll be sure to pass this on to our devs /LM"
784862,"@SpotifyCares I pressed ""Learn More"" and then ""Get Started"" and then it takes me to a screen to edit credit card info.  Don't see another option.",784861,@307284 No worries! Could you DM us your Spotify account's email address? We'll take a look under the hood /BH https://t.co/ldFdZRiNAt
2948916,#spotiamb is completely fucking up my Spotify and it is extremely irritating.  Hey @117168 can you patch this hack already? Come on.,2948915,"@814423 Hi Kelly, help's here! Can you DM us your account's email address? We'll take a look backstage /DV https://t.co/ldFdZRiNAt"
2818835,@SpotifyCares I’m trying to make an account for over an hour now I even made a new email and I always get this https://t.co/e0o4pT6VX2,2818833,@785731 Hey there! Can you try using a different device to create your account? Let us know if you encounter the same issue /NQ
2825211,"@SpotifyCares Next tine it happens I'll go the router route 😎
Last year in the 2nd week of December, I received an email listing my Spotify listening statistics. (59,900 minutes) it was fascinating. Will that happen again this year? 
Thanks guys",2825212,"@787069 Copy that. We don't have any info on this right now, but we'll let the right team know it's something you'd like to see again. If the music stops again, just shout, and we'll come running 🏃 /WP"
2295549,"So, @115888 , which one of those 12 boys that named Onew? 😒😒😒😒 https://t.co/hLvyvLhZil",2295548,@645671 Hey! Thanks for letting us know. We'll get this reported. Great detective work 🙂 https://t.co/LpsmyUtme0 /KB
2280200,@115888 I have a customer support request,2280198,@662869 Hey there! The cavalry's arrived. Can you let us know what's happening exactly? We'd love to lend a hand /LP
1756661,"Excuse me @SpotifyCares , since when do i need premium just to use shuffle play, it's been doing this ever since i cancelled my membership. https://t.co/Idqq8mYXw1",1756659,"@528938 Hey Spooky! Does logging out, restarting your device, and logging back in help at all? Keep us posted /TF"
2920768,"@115888 I've been a customer for more than 5 years, but now my premium service has stopped as I've moved to Vietnam. What's the issue? It's worked for five months until now.",2920766,"@808370 Hey Laura, that's not fun! Can you DM us your account's email address? We'll take a look backstage /KC https://t.co/ldFdZRiNAt"
1815001,"@SpotifyCares Hey i just canceled my spotify premium that auto renewd yesterday, i need that money back please help i need it soon! please",1815000,"@545229 Hey there, help's arrived! Could you send us a DM with your account's email address and username? We'll take a look backstage /RV https://t.co/ldFdZRiNAt"
892438,@SpotifyCares seems you guys really do not listen or notice,892437,"@331897 We hear you loud and clear! We're not making any promises, but we’ll pass your feedback onto the right folks /LO"
2964692,"@115888 do I really need to delete my whole offline libary to be able to log-in in the Android app? Otherwise it says ""Please go online"", even tho there's no UI for that on the login screen. 😠",2964691,"@817969 Hey! Sorry for the confusion. You'll need to turn off Offline Mode. To do this, tap Your Library &gt; Settings &gt; Playback &gt; switch off Offline Mode. Let us know how it goes /LJ"
1257211,@115888 ????? I travel between 2 countries every single day for school..... WHY CANT I USE SPOTIFY https://t.co/YR7kDT7Kgs,1257209,@414612 2: outside of your country of registration for 14 days due to various licensing reasons: https://t.co/waV1uGtmEH /RE
494227,"@SpotifyCares Ahhh, so this doesn’t apply to family accounts. Okay, thanks anyway though. Sad there’s a promotion for regular subscribers but nothing for family accounts. ☹️",494226,"@232844 Sorry for the confusion! We hear you 🎧 Rest assured, your feedback will be passed on to the right folks /CG"
1119759,@115888 Cancelled due to your policy with the family plan.  My adult children can’t use my plan because they don’t live in my house.,1252270,"@413761 Hey David! Currently, all members of a Premium for Family plan must reside at the same address. We're passing on all feedback about this /FR"
2931619,"Hey @115888, since you still don't offer a high resolution audio option, I am now switching to @1122. Free pro tip: listen to your users and their wishes. 

https://t.co/zGCOrgDznS handles playlist export-import nicely.",2931618,"@810861 Hi there, we're sorry you feel this way. We appreciate your feedback, and we'll let our devs know this is something you'd like to see. Let us know if you have other questions /GK"
728694,"@SpotifyCares I've been contacting @14818 for hundreds time since 2 days ago. but they ALWAYS said I need to ""CHILL"" and waiting for the progress",728695,@294555 We understand your frustration. Can you DM us your account's email address and username? We'll take a look backstage /MQ https://t.co/ldFdZRiNAt
867594,"@SpotifyCares Oh, I'm able to see the artist page when I workaround the search issue. The url that doesn't work for me is: https://t.co/AtActQBIVx",867595,@326012 Got it! Can you also DM us your account's email address? We might need to take a closer look backstage for this /RR https://t.co/ldFdZRiNAt
1147234,@SpotifyCares Dis y I pay.,1147236,@390012 We understand. We'd suggest disabling any cache-clearing apps you may have on your device to avoid this from happening again /GT
1640519,@SpotifyCares I renewed my student membership and it charged me double what it should have and I don’t have access to Hulu! What’s going on?,1640518,@501541 Hi there! We've just sent you a bit more info over DM. We'll carry on helping out there /MT
1933538,@SpotifyCares wtf spotify I bought my gift card I don't need to give you my credit card to redeem my gift card gtfo,1933537,"@575355 Hi, help's here! Can you DM us your account's email address and a bit more info about what's going on? We'll see what we can suggest /DD https://t.co/ldFdZRiNAt"
2312070,"@SpotifyCares hey Spotify, I'm from Ukraine and am sick of both Google Play Music and Apple Music. Can we already get some care and finally be able to use your service?",2312069,@670513 Hi! We're launching in new countries as often as possible. Be sure to add your email at https://t.co/X8DVSX9QgM to be the first to know /AP
2264769,@SpotifyCares Closing it in app switching mode in iOS and re-opening brought it back. I just wanted to report it as a possible bug 🤓,2264771,@351514 We understand. We’re working on it as we speak. Stay tuned any updates from us anytime soon. Let us know if you need anything else /NY
1366897,@117153 Saying that there was errors,1366895,"@438202 Hmm. Does logging out, restarting your phone, and logging back in help at all? /YM"
1980074,@115888 guys... Christmas in Tahoe by Train is under the wrong Train 😂,1980073,@586156 Hey there! Can you send us the Album Link? Just tap the three dots &gt; Share &gt; Copy Link. We'll take a look /NQ
2618527,@SpotifyCares Read the tweets?,2618525,@739995 Are some of your apps still stopping everything after you launch Spotify on your phone? We'll be releasing app version 8.4.28 starting today which will work a lot better with the iPhone X. Keep an eye out for the updates! /RR
2366362,"@115888 @SpotifyCares This pod isn't in your library, why does this take so long?? https://t.co/dJzSjuWtf3",2366360,"@683102 Hey! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: https://t.co/0i8GpimuDa /DF"
2653108,@115888 wtf? I've had a premium account for over a year in this country? https://t.co/XwnIRlRokp,2653107,@748215 Hi! We've just replied to your DM. Let's continue chatting there /JL
1715783,when will the next three months for .99 be I’m poor @SpotifyCares,1715782,"@519612 Hey! We don't have any info on this right now, but we'll let the right team know it's something you'd like to see /NQ"
1788490,@SpotifyCares Got 60-day post-groove trial started today. What happens if we want to switch to a family plan?,1788489,@537249 Hey there! Help's here. Can you DM us your account's email address or username? We'll take a look backstage /PB https://t.co/ldFdZR1cbT
1655283,"Yo, @115888, why did y'all take Ludacrismas off? It's almost Christmas!",1655282,@505165 Hi Jordan. Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have it available again soon /JU
257225,"@SpotifyCares So, almost half of Chris Knight songs are missing.  Especially the most popular.",257224,"@177178 Hey there! We’d love to have all of their stuff available, but we have some info about content here: https://t.co/0i8GpimuDa /CB"
1162420,@SpotifyCares No that didn’t work :( I’m attaching a screenshot of what it’s doing w/the app open https://t.co/Lo3IuLmPk0,1162422,@249035 Thanks for the screenshot. Can you let us know the device iOS and version of Spotify you're using? We'll see what we can suggest /JI
2461390,"@SpotifyCares Latest version, reinstalled today on iPhone 7",2461392,"@704734 Is this happening over WiFi, 3G/4G, or both? If you could send us a screenshot of what you're seeing, that'd be handy /MA"
2527171,@115888 It would be great to have Tool's music in Spotify,2527170,"@719570 Hey, we'd love to have them on Spotify! Hopefully we will in the future. Check this out: https://t.co/MEjmIRL2eB /AR"
2289754,"Out of all the apps you can talk to, the only one I would find useful would be on Spotify. Can someone get on that? @115888 💚",2289753,@244954 Hey there! Can you tell us more about your feature request? We'll see what we can suggest 🙂 /KB
2709274,@SpotifyCares why is the Discover weekly not reflecting my listening? Seriously thinking of quitting as it's crap,2709273,@281333 Hey there! Your Discover Weekly should improve as it gets to know you. Keep adding your fav tracks to Your Library/playlists ✌️ /LF
55241,@SpotifyCares Thanks but the UK is not listed in the country list.,55243,"@128529 2. UNiDAYS here: https://t.co/QjZHD4jDVM. In the meantime, let us know if you need help with anything else /GU"
2653189,@SpotifyCares Hey guys any insight as to why my downloaded music keeps getting deleted off my ipod? Bit of a pain having to re-download a few thousands songs,2653188,@748239 Hey! Sorry to hear that. Check out the steps under “Downloads unexpectedly removed” at https://t.co/38J7tFlIBF. They should help with this /JS
1816322,.@115888 why don't you provide listeners with instrumentals and acapella versions of songs?,1816321,"@245353 Hi there! We’d love to have all of that stuff available, but we have some info about content here: https://t.co/0i8GpimuDa /GK"
115320,"@SpotifyCares Ok, thanks for the help.",115318,@___WRAY___ Anytime! Feel free to send a tweet our way if you need help with anything else 🙂 /JI
